Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.36034175,-0.574544779,-11.9718431,1.47535542,12.0760839
4.37029775,0.267759938,-11.95685902,2.054226261,12.13499149
4.38025475,0.873521394,-11.26969775,1.913508339,11.46432035
4.39021075,0.972799368,-10.55672218,1.770542162,10.74828086
4.40016675,1.293368434,-10.37896215,1.939295145,10.63750548
4.41012275,1.88689766,-10.84054486,1.980738455,11.18039
4.42007875,2.645528868,-10.85151775,1.501445112,11.26980913
4.43003475,1.850760991,-10.51545721,1.084248614,10.73199663
4.43999175,-0.141603483,-10.08146751,-0.265976976,10.08596959
4.44994775,-2.728944662,-8.295534893,-0.730706075,8.763388015
4.45990375,-3.321478399,-6.961883821,-0.644849653,7.740534618
4.46985975,-2.26290491,-5.95317831,-1.031870425,6.451808056
4.47981575,-1.534199313,-4.38693874,-1.388648229,4.850499247
4.48977275,-1.299263012,-1.730122845,-0.972395471,2.372121917
4.49972875,-1.229452081,1.195547586,1.921705551,2.575623939
4.50968475,-0.712670777,4.65004678,5.123604589,6.955728479
4.51964075,-1.270889398,7.411946349,2.581239316,7.950780147
4.52959675,0.025905358,8.654095513,2.376232427,8.974437073
4.53955275,2.123009398,9.364297156,1.066532135,9.660989646
4.54950975,2.904186299,9.263939055,-0.902737007,9.7503743
4.55946575,2.936390132,8.352895494,-2.058435672,9.090126928
4.56942175,2.057743362,7.65612432,-2.776148064,8.399853893
4.57937775,1.228207063,7.664847781,-2.610182449,8.189715289
4.58933375,-0.392924998,7.720725528,-2.44554883,8.108310663
4.59928975,-1.18720434,7.619442982,-2.139771611,8.002748781
4.60924675,-1.201791389,8.612958012,-1.738559647,8.868480022
4.61920275,-1.073182173,9.81940817,-1.183057787,9.948473376
4.62915875,-1.473974454,10.49732149,0.553460011,10.61473867
4.63911475,-2.47430953,10.3634261,2.844613112,11.02790242
4.64907075,-4.441525714,9.153151276,4.572825526,11.15428448
4.65902775,-6.729756376,7.934804957,6.362713201,12.19569063
4.66898375,-7.428882809,6.95093374,6.99991645,12.34919471
4.67893975,-6.880809252,5.496502581,6.247173974,10.7974191
4.68889575,-5.295860639,2.804834504,3.582574997,6.981982534
4.69885175,-3.703219136,0.045098843,1.060145806,3.852242854
4.70880775,-2.274206116,-1.870959174,-0.405305015,2.972671163
4.71876475,-1.182220832,-4.508985041,-1.981797971,5.065186609
4.72872075,-0.731744979,-6.850338827,-2.828850773,7.447482088
4.73867675,-0.479178519,-10.76461292,-2.938027645,11.16863957
4.74863275,-1.175589797,-14.22358947,-2.701931695,14.52559616
4.75858875,-2.584633333,-14.68424715,-1.881295443,15.02819738
4.76854475,-2.876528677,-12.906441,-1.077254759,13.26691804
4.778502125,-2.33420191,-11.39178293,-0.73773092,11.65184379
4.788458125,-1.74522328,-10.10024409,-0.801908789,10.28123498
4.798414125,0.328579825,-9.143370053,-1.143076281,9.22040151
4.808370125,2.012996228,-8.997044066,-1.775311736,9.388859755
4.818326125,0.886290105,-7.610299106,-2.531531551,8.069127253
4.828283125,-1.286414048,-5.594514779,-2.974761023,6.46549765
4.838239125,-3.058898655,-4.338071804,-1.948253079,5.654327372
4.848195125,-4.593131152,-4.224430291,0.245388345,6.245228619
4.858151125,-5.391232819,-3.772226513,2.254716176,6.955489142
4.868107125,-4.381847277,-1.240835295,4.673448506,6.525440883
4.878063125,-2.922341027,2.438309392,5.726519766,6.875933275
4.888020125,-1.616081529,5.11789069,1.222450479,5.504444549
4.897976125,1.2699211,7.546342846,-0.495070301,7.668447337
4.907932125,4.052500224,8.916244317,-1.482449847,9.905545332
4.917888125,5.6550779,9.081821092,-2.705654617,11.0353952
4.927844125,5.224737446,8.754061266,-3.222905746,10.69198726
4.937801125,2.991470611,7.757868211,-3.750268464,9.121289884
4.947757125,1.307088049,6.714089931,-4.411735319,8.13946505
4.957713125,0.652012273,5.852543635,-4.952411563,7.694398437
4.967669125,0.519293707,5.199514312,-5.282158858,7.430061725
4.977625125,0.351984402,4.936263893,-5.101167653,7.107215043
4.987581125,0.558995644,5.953223333,-4.743161935,7.632229643
4.997538125,0.924818943,6.962424688,-4.428844857,8.303331523
5.007494125,0.420051255,7.334405252,-3.830557752,8.28511413
5.017450125,-1.292023136,7.024733788,-2.098020152,7.44431979
5.027406125,-4.137978331,5.908729531,1.163957857,7.306897236
5.037362125,-6.942944689,5.180379884,5.179513326,10.09297652
5.047319125,-9.140513104,5.24806082,8.25989319,13.39092819
5.057275125,-10.55483002,5.504380535,9.381101469,15.1561112
5.067231125,-9.886131917,4.00222908,7.851105573,13.24361358
5.077187125,-7.742855485,1.631932453,4.211531333,8.963928311
5.087143125,-5.573004627,0.196139513,1.154495308,5.694709009
5.097099125,-3.017683971,-1.886161058,-1.982676807,4.073699474
5.107056125,-0.281675508,-4.011231453,-5.266129301,6.625815925
5.117012125,1.330006503,-6.638907602,-7.161857427,9.855770556
5.126968125,0.916740065,-8.562628103,-7.311308166,11.29664727
5.136924125,-0.297479837,-8.378722646,-5.709257031,10.14332802
5.146880125,-0.332915864,-6.615639777,-1.050681503,6.706821471
5.156836125,0.368985218,-4.821759915,5.409745688,7.256091729
5.166793125,-1.585466677,-4.422203297,3.528917438,5.875614425
5.176749125,-2.906050392,-4.765195413,5.362559828,7.7401075
5.186705125,-2.35585722,-4.733629219,5.979910026,7.982269899
5.196661125,-3.30837742,-3.767707492,4.30816008,6.610690144
5.206617125,-4.57500683,-2.273480184,2.912143191,5.880474267
5.216574125,-5.314137281,-1.866404339,2.431953469,6.134974969
5.226530125,-5.740764753,-2.502284071,2.979645202,6.935134537
5.236486125,-5.669024679,-2.874566936,3.314212942,7.168331975
5.246442125,-5.079838765,-2.321521492,2.881782693,6.284814667
5.256398125,-4.063112043,-1.150519933,1.612801825,4.520365618
5.266354125,-3.29464465,0.209899839,-0.396892626,3.325096249
5.276311125,-2.613670313,1.683709255,-2.536033323,4.012183243
5.286267125,-1.335269289,2.704844485,-3.676706983,4.755765133
5.296223125,0.02523227,3.387901892,-4.590629128,5.70547033
5.306179125,1.086858226,3.85028655,-4.713709509,6.182638972
5.316135125,1.807300683,3.503201676,-4.431335186,5.930892789
5.326091125,2.136788362,2.382759674,-4.635369684,5.632944192
5.336048125,1.816474088,1.320691888,-4.999607365,5.480864802
5.346004125,0.830224589,0.863526236,-5.155986469,5.293311525
5.355960125,-0.152219103,0.379298647,-4.691867235,4.70963441
5.365916125,-0.968310533,0.268235975,-3.228762317,3.38149108
5.375872125,-1.092508098,0.884709091,-1.906437301,2.36871005
5.385829125,-1.428869617,1.255862347,-1.033923967,2.165146043
5.395785125,-1.916417913,1.171549298,-0.231643295,2.258061999
5.405741125,-2.014841025,0.528507092,0.683400346,2.192245455
5.415697125,-2.586908192,-0.165998213,0.481000146,2.636476918
5.425653125,-2.538100021,-0.239432444,-0.567209739,2.611705669
5.435609125,-1.458818325,-0.14172664,-1.397564063,2.025196942
5.445566125,-0.835243327,0.020590678,-2.040673585,2.205085956
5.455522125,-0.485842517,0.348330038,-2.75380293,2.817943815
5.465478125,-0.41640727,0.493994778,-2.799503598,2.873090018
5.475434125,-0.726836753,0.707277963,-2.480632709,2.679938883
5.485390125,-1.071134186,0.609444543,-1.942183084,2.300179608
5.495347125,-2.00497721,-0.016216376,-1.212489163,2.343144587
5.505303125,-2.565173799,-0.435755268,-0.643836331,2.680396332
5.515259125,-2.280367473,-0.814524303,0.057231962,2.422148045
5.525215125,-2.505721649,-1.163782002,0.128293174,2.7657709
5.535171125,-2.743814423,-1.414958068,-0.060933834,3.087772151
5.545127125,-3.032140335,-1.553794941,0.100185024,3.408546724
5.555084125,-3.398095635,-1.377975452,0.404778766,3.689134877
5.565040125,-3.839915928,-0.792783259,0.977296607,4.04086232
5.574996125,-4.380547441,-0.339966985,1.792738193,4.745385512
5.584952125,-4.797936897,-0.069143252,2.325233012,5.332137265
5.594908125,-4.818031146,-0.021928155,2.814864818,5.580086819
5.604865125,-4.825275846,-0.075480684,2.95929046,5.660952601
5.614821125,-4.70346431,-0.157214745,3.159669862,5.668404241
5.624777125,-4.998174212,-0.281301067,3.712653911,6.232549623
5.634733125,-5.854241082,-0.247983632,3.755490028,6.95969395
5.644689125,-5.944211605,-0.200627909,3.931138047,7.129358281
5.654645125,-5.905937485,-0.247501383,3.994097357,7.134014873
5.664602125,-5.685220882,-0.326007562,3.635996913,6.756366698
5.674558125,-5.262246165,-0.4487021,3.162695212,6.155908485
5.684514125,-5.688726287,-0.47260084,1.917977366,6.021926229
5.694470125,-4.411961607,-0.702114433,1.41739548,4.686937149
5.704426125,-3.448391046,-0.688609996,1.60484318,3.865372707
5.714383125,-3.210790315,-0.410424253,1.338283821,3.502659861
5.724339125,-2.692298115,-0.122981234,1.512871156,3.090691291
5.734295125,-2.23448788,-0.02386161,2.066910042,3.043948518
5.744251125,-3.182061775,-0.469239568,1.905963092,3.738769613
5.754207125,-3.042574691,0.100646113,1.907792686,3.59264016
5.764163125,-2.091916536,0.099067365,3.145313194,3.778746383
5.774119208,-2.669949179,-0.076271702,2.570735963,3.707172694
5.784075208,-2.831315667,0.253669647,1.884082811,3.410346717
5.794031208,-2.484745055,0.257462992,1.865810262,3.117930903
5.803987208,-2.493768771,0.434629971,1.261228629,2.828159039
5.813943208,-2.448513661,0.592210606,0.689099627,2.611664382
5.823900208,-2.257659957,0.599756803,0.435716384,2.376254505
5.833856208,-1.955335958,0.628720767,0.263799473,2.070801456
5.843812208,-1.773789413,0.563544339,0.044321895,1.861686207
5.853768208,-1.618012864,0.411582221,-0.246394651,1.687624329
5.863724208,-1.552215754,0.259717605,-0.28818821,1.59996232
5.873680208,-1.597420578,0.202586361,-0.256360645,1.630495176
5.883637208,-1.616258115,0.173024958,-0.227294721,1.641307655
5.893593208,-1.715770416,0.191336976,-0.239974993,1.743004864
5.903549208,-1.762223913,0.103467541,-0.248609576,1.782679268
5.913505208,-1.682135624,0.005924289,-0.258630534,1.701912191
5.923461208,-1.264766194,-0.013727764,-0.24705714,1.288743267
5.933417208,-1.569618822,-0.072317523,-0.17293725,1.580772078
5.943374208,-2.138314193,-0.132232114,-0.860977947,2.30892961
5.953330208,-1.465538384,-0.256365762,-0.714415147,1.650428781
5.963286208,-1.427992096,-0.076432464,-0.481167961,1.508816077
5.973242208,-1.515331956,0.008346754,-0.739254119,1.686059684
5.983198208,-1.443852815,0.063579699,-0.851098491,1.677236409
5.993155208,-1.370204795,0.229634777,-0.90413683,1.657605718
6.003111208,-1.363815104,0.321905338,-0.85355783,1.640785072
